age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,salary
20,2,187158,15,10,4,0,3,4,0,0,0,15,38,0
31,2,43953,9,13,2,9,5,4,0,0,0,35,38,0
31,2,103435,9,13,2,11,0,4,1,0,0,50,38,1
51,4,155963,15,10,2,2,0,4,1,0,0,55,38,0
21,1,32639,15,10,4,9,1,4,1,0,0,20,38,0
30,5,295612,11,9,5,0,1,4,0,0,0,40,38,0
37,2,324947,9,13,2,5,0,4,1,0,0,40,38,0
24,2,182163,1,7,4,0,1,4,0,0,0,40,10,0
52,2,159908,2,8,4,6,1,4,1,0,0,40,38,0
32,2,176185,15,10,0,3,2,4,1,0,0,60,38,0
55,0,169133,9,13,0,9,4,4,1,0,0,40,38,0
27,2,107236,11,9,2,7,0,4,1,0,0,40,38,0
51,2,162632,11,9,2,13,0,4,1,7298,0,60,38,1
50,5,211319,12,14,4,9,1,4,1,0,0,38,38,0
28,2,246595,11,9,4,2,3,4,1,0,0,70,38,0
37,1,126569,11,9,4,2,1,4,1,0,0,40,38,0
19,2,112269,15,10,4,7,2,4,0,0,0,40,38,0
29,2,405177,0,6,5,11,4,4,0,0,0,40,38,0
65,2,207281,15,10,2,10,0,4,1,0,0,16,38,0
63,2,86108,11,9,6,4,1,4,1,0,0,6,38,0
30,5,180283,11,9,4,7,1,2,0,0,0,40,38,0
54,5,119565,9,13,2,3,0,4,1,0,0,40,32,1
30,2,168334,11,9,2,11,5,4,0,0,0,30,38,0
30,2,101283,15,10,4,7,1,4,0,0,0,40,38,0
17,2,342752,1,7,4,5,3,4,1,0,0,20,38,0
20,2,172047,15,10,4,4,3,4,1,0,0,10,38,0
18,2,172076,15,10,4,7,3,4,0,0,0,25,38,0
27,2,161683,1,7,2,6,0,4,1,0,0,42,38,0
22,2,109482,15,10,4,9,3,4,1,0,0,98,38,0
26,2,557236,11,9,4,13,1,4,1,0,0,40,38,0
33,2,267859,15,10,2,3,0,4,1,0,0,40,4,1
46,4,328216,14,15,2,9,0,4,1,0,0,45,38,1
41,5,288433,12,14,4,0,1,2,0,0,0,40,38,0
23,2,76432,15,10,4,0,1,4,0,0,0,40,38,0
25,2,133373,11,9,5,2,1,4,1,0,0,40,38,0
90,2,90523,11,9,6,13,4,4,1,0,0,99,38,0
40,2,20109,15,10,0,5,1,0,0,0,0,84,38,0
23,2,520775,2,8,4,8,3,4,1,0,0,30,38,0
46,2,178829,12,14,3,3,1,4,1,0,0,70,38,1
44,2,151089,12,14,2,9,0,4,1,0,1887,60,38,1
47,2,270079,5,4,2,2,0,4,1,0,0,40,38,0
44,2,201924,9,13,0,11,4,4,0,0,0,35,38,0
17,2,170455,1,7,4,11,3,4,0,0,0,8,38,0
26,2,144483,8,11,0,11,3,4,0,594,0,35,38,0
38,2,188503,15,10,4,0,4,4,0,6497,0,35,38,0
56,4,258752,9,13,2,3,0,4,1,0,0,60,38,0
40,2,341835,11,9,4,3,1,4,0,0,0,45,38,0
36,2,168276,0,6,0,7,1,4,0,0,0,40,38,0
35,2,143058,9,13,2,9,0,4,1,0,0,60,38,0
32,2,130057,9,13,2,3,0,4,1,0,0,45,38,1
22,2,228752,11,9,4,5,1,4,1,0,0,40,38,0
65,2,89681,12,14,4,9,1,4,1,0,0,99,38,0
70,2,184176,11,9,0,7,1,4,0,0,0,28,38,0
33,2,319422,15,10,2,13,0,4,1,0,0,60,28,0
56,2,199713,6,5,2,2,0,4,1,0,0,40,38,0
40,2,257364,15,10,0,7,1,4,1,0,0,45,38,0
49,2,160187,6,5,3,7,1,2,0,0,0,16,22,0
45,2,60267,11,9,0,0,4,4,0,0,0,38,38,0
61,4,92178,1,7,2,7,0,4,1,0,0,40,38,0
25,2,175128,11,9,2,13,0,4,1,0,0,40,38,0
47,2,78529,9,13,2,11,0,4,1,0,0,60,38,1
45,2,174426,11,9,2,2,0,4,1,0,0,40,38,0
37,2,185061,15,10,2,3,0,1,1,0,0,55,38,0
45,2,107682,11,9,0,0,4,4,0,0,0,40,38,0
48,2,80430,1,7,4,7,1,4,0,0,0,30,38,0
49,2,195612,15,10,2,3,0,4,1,7298,0,40,38,1
45,2,112283,9,13,2,11,0,4,1,0,0,55,38,0
39,2,141584,12,14,4,11,1,4,1,0,2444,45,38,1
33,4,58702,8,11,2,9,5,4,0,3103,0,50,38,1
24,3,142404,9,13,2,3,0,4,1,0,0,40,38,1
37,2,164526,9,13,2,9,0,4,1,0,0,40,38,0
50,2,74879,11,9,3,5,4,4,0,0,0,40,38,0
40,2,442045,15,10,2,9,0,4,1,0,0,40,38,1
35,2,241998,11,9,4,11,1,4,1,4787,0,40,38,1
49,0,203505,11,9,6,0,1,4,0,0,0,40,38,0
34,4,120672,5,4,4,5,4,2,1,0,0,10,38,0
27,2,472070,8,11,4,6,1,4,1,0,0,40,38,0
19,1,354104,11,9,4,0,3,4,1,0,0,35,38,0
48,5,148738,15,10,0,7,3,4,1,0,0,40,38,0
52,2,279129,15,10,4,9,1,4,1,0,0,37,38,1
54,2,816750,11,9,2,2,0,4,1,0,2051,40,38,0
33,2,452924,11,9,2,6,0,3,1,0,0,40,25,0
43,2,303051,8,11,2,3,0,4,1,15024,0,40,38,1
35,2,33975,12,14,4,9,1,4,1,0,0,45,38,1
19,2,125010,11,9,4,4,3,4,1,0,0,45,38,0
38,2,248919,1,7,2,2,0,4,1,0,0,40,12,0
33,5,306309,12,14,4,9,1,4,1,0,0,50,38,0
47,1,109705,11,9,0,3,1,4,0,0,0,40,38,0
39,2,187847,15,10,4,2,1,4,1,0,0,40,38,0
18,2,183315,1,7,4,11,3,2,0,0,0,10,38,0
20,2,197997,11,9,4,4,3,4,1,0,0,40,38,0
30,2,182714,15,10,4,3,1,4,0,0,0,40,8,0
46,2,237731,8,11,2,0,0,4,1,0,0,40,38,0
34,2,143582,15,10,4,0,1,1,0,0,0,35,23,0
18,1,159032,5,4,4,4,3,4,1,0,0,40,38,0
59,2,175689,15,10,2,0,5,4,0,0,0,14,4,1
46,0,43206,10,16,4,9,1,4,0,0,1564,50,38,1
45,4,246891,12,14,0,2,1,4,1,0,0,40,38,0
28,2,194200,11,9,2,3,0,4,1,0,0,70,38,0
28,2,190350,6,5,2,10,5,2,0,0,0,40,38,0
53,2,251675,11,9,2,2,0,4,1,0,0,40,7,0
22,2,138768,15,10,4,3,3,4,1,0,0,50,38,0
40,2,173321,11,9,2,7,5,2,0,0,0,32,38,0
61,2,198078,11,9,2,13,0,4,1,0,0,40,38,1
57,4,35561,11,9,2,4,0,4,1,0,0,60,38,1
43,4,240170,9,13,2,3,0,4,1,0,0,50,10,0
39,2,257942,9,13,2,11,0,4,1,0,0,60,38,1
21,2,452640,11,9,4,2,1,4,1,0,0,40,38,0
69,3,107850,12,14,2,3,0,4,1,6514,0,40,38,1
49,3,26502,9,13,0,9,4,4,1,6497,0,45,38,0
19,2,237848,15,10,4,7,3,4,1,0,0,3,38,0
38,2,182609,9,13,2,11,0,4,1,0,0,50,30,0
63,2,219540,11,9,0,2,1,4,0,0,0,40,38,0
27,1,225291,7,12,4,9,1,4,0,0,0,40,38,0
45,3,177543,11,9,2,11,5,4,0,0,0,50,38,0
43,4,187778,11,9,2,2,0,4,1,0,0,20,38,0
55,2,147098,11,9,2,2,0,4,1,0,0,50,38,1
46,4,82572,11,9,6,7,2,4,0,0,0,40,38,0
26,2,284078,15,10,4,0,1,4,1,0,0,40,38,0
29,2,439263,11,9,2,10,0,4,1,0,0,35,28,0
23,2,188950,8,11,4,11,3,4,1,0,0,40,38,0
67,4,179285,9,13,2,11,0,4,1,0,0,30,38,0
22,2,324922,11,9,4,6,1,4,1,0,0,50,38,0
32,2,205528,11,9,0,0,4,4,0,0,0,40,38,0
74,4,146929,11,9,2,11,0,4,1,0,0,55,38,0
30,2,149427,11,9,4,2,3,4,1,0,0,35,38,0
27,2,52028,9,13,2,3,5,1,0,0,0,40,34,0
27,2,95647,9,13,4,9,3,1,1,0,0,40,38,0
28,2,499001,11,9,4,2,4,4,1,0,0,40,25,0
40,2,96129,8,11,2,12,0,4,1,0,0,40,38,1
37,1,99935,12,14,2,10,0,4,1,7688,0,50,38,1
67,2,158301,11,9,0,13,1,4,1,0,0,60,38,0
31,2,210008,11,9,4,11,3,4,0,0,0,40,38,0
78,2,105586,4,3,2,13,0,1,1,0,0,36,38,0
50,5,161075,11,9,6,12,4,2,0,0,0,40,38,0
40,2,116632,11,9,0,11,1,4,1,0,0,60,38,1
26,2,205109,12,14,4,9,1,4,0,0,0,40,38,0
42,2,115511,10,16,2,9,0,4,1,0,0,50,38,0
37,2,538443,11,9,0,2,1,4,1,14344,0,40,38,1
21,2,54472,11,9,4,7,4,4,0,0,0,40,38,0
30,2,163604,9,13,6,9,4,4,0,0,0,55,38,1
59,0,61298,9,13,3,3,1,4,0,0,0,40,38,0
29,4,160786,0,6,2,2,0,4,1,0,0,35,38,1
19,2,175652,1,7,4,7,2,4,0,0,0,15,38,0
28,5,130620,1,7,5,0,4,1,0,0,0,40,18,0
29,0,244473,9,13,2,3,0,4,1,7688,0,40,38,1
57,3,42959,9,13,2,11,5,4,0,0,0,40,38,1
48,4,30840,15,10,2,9,0,4,1,5013,0,45,38,0
35,1,268292,15,10,2,2,0,4,1,0,0,40,38,0
20,2,299399,15,10,4,11,3,4,0,0,0,20,38,0
20,2,237305,15,10,4,6,2,2,0,0,0,35,38,0
33,2,226525,11,9,0,3,1,4,1,0,0,60,38,0
51,1,241843,13,1,2,7,0,4,1,0,0,40,38,0
44,2,160323,11,9,4,2,1,2,1,0,0,40,38,0
23,2,154210,15,10,4,0,2,1,1,0,0,14,32,0
51,2,143822,15,10,2,2,0,4,1,7298,0,40,38,1
38,2,234962,11,9,2,5,0,4,1,2829,0,30,25,0
20,2,27337,11,9,4,5,3,0,1,0,0,48,38,0
56,4,157486,0,6,0,11,3,4,1,0,0,40,38,0
43,2,336042,11,9,5,13,1,4,1,0,0,40,38,0
47,2,218435,11,9,3,11,4,4,0,0,0,20,4,0
59,1,105866,9,13,2,10,0,2,1,0,0,30,38,0
40,2,175686,15,10,0,0,4,4,0,0,0,40,38,0
32,2,97723,15,10,4,2,1,4,1,0,0,38,38,0
38,2,200818,14,15,2,9,0,4,1,0,0,40,38,1
35,2,109351,9,13,4,11,1,4,0,8614,0,45,38,1
33,4,37939,9,13,2,2,0,4,1,0,0,35,38,0
38,2,305597,11,9,4,13,4,4,1,0,0,40,38,0
26,2,247006,11,9,2,3,0,4,1,0,0,52,38,0
61,1,177189,9,13,2,9,0,4,1,0,0,42,38,0
34,2,434463,9,13,4,6,1,4,0,0,0,39,38,0
51,2,334273,11,9,2,2,0,4,1,0,0,40,38,0
19,2,316868,15,10,4,7,3,4,1,0,0,30,25,0
42,2,39324,11,9,2,11,0,4,1,0,0,40,38,0
47,2,49298,11,9,0,11,1,4,1,0,0,50,38,0
42,2,235700,11,9,0,5,1,4,0,0,0,40,38,0
45,2,82797,9,13,2,3,0,4,1,0,0,45,38,1
47,2,191957,11,9,2,11,0,2,1,0,0,40,38,1
42,2,224203,15,10,6,11,4,2,0,0,0,40,38,0
41,1,137142,15,10,2,11,0,4,1,0,0,40,38,0
25,5,117833,15,10,2,3,5,4,0,0,0,19,38,0
34,2,347166,15,10,2,0,0,4,1,0,0,40,38,0
60,1,202473,8,11,2,7,0,4,1,0,0,40,38,0
43,2,257780,11,9,2,0,0,4,1,0,0,40,38,0
32,2,207668,9,13,2,3,0,4,1,15024,0,45,38,1
32,2,180284,0,6,2,2,0,4,1,0,0,40,38,1
25,2,352057,11,9,4,13,1,4,1,0,0,65,38,0
46,2,159869,11,9,0,3,1,4,1,0,0,44,38,0
19,2,170720,11,9,4,11,3,4,1,0,0,20,38,0
20,2,165201,15,10,4,0,3,4,0,0,0,4,38,0
41,2,82049,11,9,2,2,0,4,1,0,0,40,38,1
69,1,197288,11,9,2,3,0,4,1,0,0,35,38,0
35,2,58343,11,9,2,11,0,4,1,0,0,44,38,0
39,1,229651,9,13,2,9,0,4,1,0,0,50,38,1
19,0,255921,15,10,4,5,3,4,1,0,0,20,8,0
31,2,44464,9,13,4,3,1,4,0,0,1564,60,38,1
24,2,208882,11,9,4,2,1,2,1,0,0,40,38,0
63,0,154675,11,9,6,3,1,4,0,0,0,40,38,0
19,2,349620,0,6,4,6,3,4,0,0,0,40,38,0
69,2,312653,15,10,2,11,0,4,1,0,0,25,38,0
51,2,195105,11,9,0,8,3,4,0,0,0,40,38,0
21,2,376929,4,3,4,8,1,4,0,0,0,40,25,0
42,4,195897,11,9,2,2,0,4,1,0,0,40,38,0
24,2,254767,5,4,2,4,0,4,1,2105,0,50,38,0
28,2,141957,7,12,2,12,0,4,1,0,1887,70,38,1
40,2,85995,0,6,2,6,0,4,1,0,0,40,38,1
17,2,36877,0,6,4,11,3,4,0,0,0,10,38,0
24,5,197731,11,9,2,13,0,4,1,0,0,49,38,1
35,2,107991,1,7,4,11,1,4,1,0,0,45,38,0
28,2,301654,9,13,4,9,1,4,0,0,0,40,38,0
25,2,288185,6,5,2,6,0,4,1,0,0,40,25,0
38,5,31352,15,10,0,10,4,0,0,0,0,40,38,1
28,2,132686,11,9,2,5,0,4,1,0,0,40,38,1
40,2,171424,11,9,0,13,1,4,1,0,0,40,38,0
19,2,284652,15,10,4,0,3,4,0,0,0,15,38,0
35,2,30673,2,8,2,2,0,4,1,0,0,84,38,0
37,3,126569,9,13,2,2,0,4,1,0,0,60,38,0
52,2,158746,11,9,4,7,4,4,1,0,0,40,38,0
25,2,234263,9,13,4,11,1,4,1,0,0,40,38,0
26,5,203279,14,15,4,9,1,1,1,2463,0,50,18,0
28,2,68642,11,9,4,7,1,4,0,0,0,46,38,0
31,2,194901,11,9,2,11,0,4,1,0,0,50,38,1
43,5,115005,11,9,0,12,1,4,0,0,0,40,38,0
29,0,155970,11,9,2,12,0,4,1,0,0,40,38,1
21,2,460835,11,9,4,11,2,4,1,0,0,45,38,0
60,2,116707,1,7,0,10,1,4,1,0,0,40,38,0
44,2,54611,15,10,0,6,1,4,1,0,0,50,38,0
28,2,213276,11,9,2,3,0,4,1,0,0,50,38,0
29,2,106153,11,9,4,2,1,4,1,0,0,50,38,0
24,2,196742,11,9,0,7,4,4,0,0,0,40,38,0
31,2,130620,1,7,3,11,3,1,0,0,0,40,18,0
55,2,61708,11,9,2,0,0,4,1,6418,0,50,38,1
50,2,398625,1,7,6,6,1,4,0,0,0,40,38,0
40,2,63503,9,13,2,3,0,4,1,0,0,40,38,1
33,2,157747,6,5,0,5,1,4,1,0,0,70,38,0
42,4,444134,11,9,2,4,0,4,1,0,0,15,38,0
63,2,84737,5,4,2,7,0,1,1,0,0,40,34,0
31,2,225507,8,11,4,7,4,4,0,0,0,40,38,0
40,2,51151,8,11,2,2,0,4,1,0,0,40,38,0
46,1,170092,12,14,4,9,1,4,0,0,0,43,38,0
24,2,180931,9,13,2,11,0,2,1,0,0,30,38,0
41,4,168098,9,13,2,9,0,4,1,0,0,50,38,0
17,2,232900,1,7,4,5,3,4,1,0,0,25,38,0
17,2,146329,2,8,4,11,3,4,0,0,0,23,38,0
39,3,122742,7,12,2,3,0,4,1,15024,0,55,38,1
45,2,51664,15,10,2,11,0,4,1,0,0,40,38,0
26,2,109419,8,11,4,0,1,4,0,0,0,45,38,0
52,2,259583,11,9,2,0,0,4,1,0,0,40,38,0
40,2,167919,11,9,2,2,0,4,1,0,0,40,38,0
34,2,260560,11,9,2,3,0,4,1,0,0,50,38,0
41,4,277783,15,10,0,2,1,4,1,0,2001,50,38,0
20,2,138768,11,9,4,5,3,4,1,0,0,40,38,0
36,3,102729,7,12,2,9,0,4,1,0,0,70,38,0
51,1,136823,11,9,2,3,5,4,0,0,0,32,38,0
22,2,147655,15,10,4,12,1,4,0,0,0,40,38,0
58,5,159021,6,5,2,4,0,4,1,0,0,40,38,0
58,1,283635,9,13,4,9,1,4,0,0,0,40,38,0
52,2,400004,8,11,2,3,0,4,1,0,0,40,38,1
56,2,135458,11,9,0,12,1,2,0,0,0,40,38,0
25,2,193379,7,12,4,2,1,4,1,0,0,45,38,0
29,2,143582,11,9,2,0,5,1,0,0,0,35,39,0
33,0,193246,9,13,2,0,0,4,1,0,0,42,38,1
54,2,172281,12,14,0,12,1,4,1,0,0,40,38,1
26,2,127202,11,9,0,6,1,4,1,0,0,40,38,0
26,2,485117,9,13,4,13,3,4,1,0,0,20,38,0
65,2,243569,15,10,6,7,4,4,0,0,0,24,38,0
37,3,99452,15,10,2,13,0,4,1,0,0,55,38,1
42,0,52781,12,14,2,9,0,4,1,0,1902,40,38,1
58,2,187067,9,13,4,9,1,4,0,0,0,62,1,0
54,3,172175,15,10,2,13,0,4,1,0,0,40,38,1
39,0,206190,11,9,4,3,4,4,0,0,0,45,38,0
45,2,162606,11,9,0,11,1,4,0,0,0,35,38,0
36,4,138940,11,9,2,4,0,4,1,0,0,70,38,0
46,5,29696,11,9,2,13,0,4,1,0,0,40,38,0
49,1,159641,9,13,0,3,4,4,0,0,625,40,38,0
32,2,235862,15,10,0,3,1,4,0,0,0,45,38,0
18,2,245199,15,10,4,7,3,4,1,0,0,40,38,0
38,2,423616,8,11,2,12,5,4,0,0,0,36,38,1
23,2,77581,9,13,4,3,3,4,1,0,0,40,38,0
20,2,196643,11,9,4,5,3,4,1,0,0,40,38,0
63,2,134699,11,9,6,9,1,4,0,0,0,25,38,0
58,4,222311,11,9,2,7,0,4,1,7688,0,55,38,1
58,2,151910,11,9,6,0,4,4,0,0,0,40,38,0
58,2,235624,8,11,2,3,0,4,1,0,0,40,10,1
37,2,105044,15,10,2,3,0,4,1,0,0,42,38,1
38,2,219902,11,9,5,13,4,2,0,0,0,30,38,0
36,1,137314,15,10,2,10,0,4,1,0,0,60,38,1
23,2,119704,15,10,5,11,4,4,0,0,0,40,38,0
22,2,332657,15,10,4,9,1,4,0,0,0,40,38,0
45,2,178416,8,11,0,5,1,4,0,0,0,40,38,0
82,4,240491,11,9,2,2,0,4,1,0,0,40,4,0
45,2,362883,15,10,2,13,0,4,1,0,0,40,38,0
19,2,130431,4,3,4,4,1,4,1,0,0,36,25,0
65,2,171584,9,13,4,3,1,4,1,0,0,40,38,0
42,5,104663,10,16,4,3,1,4,0,0,0,40,21,1
25,1,58441,9,13,4,9,1,4,0,0,0,40,38,0
53,2,312446,9,13,2,3,0,4,1,0,0,60,38,1
47,2,379118,5,4,2,2,0,2,1,0,0,60,38,1
57,2,170244,14,15,4,9,1,4,0,0,0,40,38,0
61,4,50483,5,4,2,4,0,4,1,0,0,56,38,0
42,2,227466,11,9,4,7,2,2,1,0,0,40,38,0
29,2,169544,8,11,4,12,1,4,1,0,0,40,38,0
34,1,143766,15,10,4,10,3,4,1,0,0,40,38,0
24,2,195808,15,10,4,6,3,4,1,0,0,40,38,0
29,2,259226,1,7,4,6,3,4,1,0,0,48,38,0
52,2,208302,11,9,2,6,0,4,1,0,0,60,38,0
26,4,31143,11,9,2,3,0,4,1,0,0,45,38,0
23,2,268525,9,13,4,9,1,4,1,0,0,50,38,0
21,2,194096,15,10,4,7,3,4,0,0,0,40,38,0
62,2,147627,6,5,4,8,1,2,0,1055,0,22,38,0
62,2,173601,9,13,2,6,0,4,1,0,0,40,38,0
35,2,259846,11,9,2,2,0,4,1,0,0,55,38,0
43,2,188436,8,11,0,9,1,4,1,0,0,48,38,0
47,4,218676,12,14,2,3,0,4,1,0,0,45,38,0
28,0,53147,9,13,4,3,1,2,1,0,0,40,38,0
28,2,189241,1,7,2,5,3,4,1,0,0,40,38,0
39,2,231491,11,9,4,5,2,4,1,0,0,40,38,0
44,2,67065,8,11,4,8,1,4,1,594,0,25,38,0
31,2,288983,15,10,4,10,1,4,1,0,0,40,38,0
30,2,173005,15,10,2,12,0,4,1,0,0,50,38,1
35,2,92028,12,14,2,3,0,4,1,0,0,50,38,1
44,2,110355,9,13,2,3,0,4,1,0,0,40,38,1
53,2,149784,9,13,2,9,0,4,1,7688,0,40,38,1
49,4,56841,9,13,2,4,0,4,1,0,0,70,38,0
42,2,340885,11,9,0,4,1,4,1,0,0,44,38,0
28,0,329426,9,13,4,3,1,4,1,0,0,40,38,0
65,1,146454,12,14,2,9,0,4,1,0,1648,4,11,0
39,3,329980,9,13,2,11,0,4,1,0,2415,60,38,1
35,2,265954,9,13,4,5,1,2,1,0,0,40,38,0
48,2,149210,11,9,5,2,4,2,1,0,0,45,38,0
51,5,42017,15,10,0,9,1,4,0,0,0,40,38,0
46,2,142828,11,9,2,11,5,4,0,0,0,40,38,1
36,2,215503,11,9,4,2,1,4,1,0,0,65,38,0
50,2,93690,11,9,2,13,0,4,1,0,0,40,38,1
40,2,220460,11,9,4,2,1,4,1,0,0,40,1,0
27,2,37754,15,10,2,4,0,4,1,0,0,80,38,0
50,5,78649,15,10,3,0,4,0,0,0,0,40,38,0
24,2,186495,11,9,0,0,1,4,0,0,0,32,38,0
30,2,270886,15,10,4,7,3,4,0,0,0,40,38,0
28,2,133696,9,13,4,11,4,4,1,0,0,65,38,0
40,2,188942,15,10,2,11,5,2,0,0,0,40,32,0
67,4,364862,11,9,6,7,1,4,0,0,0,30,38,0
50,4,156606,15,10,2,3,5,4,0,0,0,30,38,0
40,4,204116,9,13,3,9,1,4,0,2174,0,40,38,0
24,2,86745,9,13,4,0,2,1,0,0,0,16,38,0
57,4,192869,11,9,2,4,0,4,1,0,0,72,38,0
47,2,149700,9,13,2,12,0,4,1,15024,0,40,38,1
46,3,112320,9,13,0,3,1,4,0,0,0,50,38,0
54,2,138026,11,9,2,0,5,4,0,0,0,40,38,0
49,2,124672,11,9,2,2,0,4,1,0,0,40,38,1
28,1,84657,9,13,0,9,1,4,0,0,0,40,38,0
28,2,23324,15,10,4,5,1,4,1,0,0,40,38,0
19,2,181020,1,7,4,5,2,4,1,0,0,30,38,0
23,2,53306,11,9,4,2,1,4,1,0,0,30,38,0
53,2,124076,10,16,2,9,5,4,0,99999,0,37,38,1
21,2,231160,15,10,4,7,3,4,1,0,0,25,38,0
29,3,124950,9,13,4,11,3,4,0,0,0,40,38,0
52,1,278522,15,10,2,13,0,2,1,0,0,40,38,0
64,4,167149,5,4,2,7,0,4,1,0,0,25,38,0
62,2,57970,5,4,0,5,1,4,1,0,0,40,38,0
38,2,186191,9,13,4,9,3,4,1,0,0,40,38,0
45,2,213140,0,6,2,2,0,4,1,2829,0,40,38,0
37,2,166744,11,9,0,7,4,4,0,0,0,12,38,0
72,6,121004,11,9,2,7,0,4,1,0,0,55,38,0
44,2,187821,9,13,2,13,0,4,1,0,0,55,38,0
33,1,365908,11,9,2,7,0,2,1,2105,0,40,38,0
30,2,116138,9,13,4,3,1,4,1,27828,0,60,38,1
58,2,241056,15,10,0,0,4,4,0,0,0,46,38,0
67,3,111321,9,13,2,3,0,4,1,0,0,16,38,0
28,2,266070,14,15,4,9,1,4,0,0,0,50,38,0
19,2,164585,11,9,4,6,3,4,0,0,0,40,38,0
19,2,120277,11,9,4,7,1,4,0,0,0,30,38,0
21,2,312017,15,10,4,2,1,4,1,0,0,40,38,0
47,2,102771,11,9,2,13,0,4,1,0,0,50,38,0
43,2,270522,11,9,5,7,1,4,0,0,0,26,38,0
42,1,199095,8,11,6,9,4,2,0,0,0,40,38,0
19,2,164123,1,7,4,7,1,2,1,0,0,40,38,0
34,2,66309,11,9,2,2,0,4,1,0,0,35,38,0
22,2,205939,9,13,4,3,3,4,1,2202,0,4,38,0
45,2,88061,1,7,3,6,4,1,0,0,0,40,34,0
36,2,24106,11,9,2,2,0,4,1,3103,0,40,38,1
30,2,72887,11,9,2,2,3,1,1,3411,0,40,38,0
30,2,204374,9,13,4,11,1,4,1,0,1741,48,38,0
24,2,82847,11,9,5,7,4,4,0,0,0,50,31,1
56,2,117148,5,4,0,6,1,4,0,0,0,40,38,0
46,2,243190,11,9,2,0,5,4,0,7688,0,40,38,1
29,2,340534,11,9,4,0,1,4,0,0,0,44,38,0
22,2,252355,11,9,4,7,1,4,1,0,0,27,38,0
22,2,50163,6,5,4,13,3,4,1,0,0,40,38,0
21,2,250051,15,10,4,9,3,4,0,0,0,10,38,0
38,2,107630,9,13,2,3,0,4,1,0,0,40,38,0
57,2,35884,11,9,0,7,1,4,0,0,0,40,38,0
38,2,296125,11,9,5,8,4,2,0,0,0,30,38,0
47,5,100818,11,9,2,0,5,4,0,0,0,40,38,1
51,2,228516,11,9,3,2,1,4,1,0,0,45,3,0
30,3,356689,11,9,2,5,0,4,1,0,0,60,38,0
23,2,210797,15,10,2,2,0,4,1,0,0,40,38,0
33,2,176673,11,9,4,6,1,2,0,0,0,40,38,0
19,2,263338,11,9,4,7,3,4,1,0,0,15,38,0
38,2,115289,11,9,2,6,0,4,1,0,0,40,38,0
34,2,156464,9,13,0,3,1,4,1,0,0,85,8,1
21,2,146499,8,11,2,0,2,4,0,0,1579,40,38,0
36,5,36397,9,13,0,9,1,4,0,0,0,55,38,0
62,2,195343,10,16,0,9,4,4,1,15020,0,50,38,1
50,2,65408,11,9,2,2,0,4,1,0,0,50,38,1
60,2,210064,11,9,0,10,1,4,1,0,0,40,38,0
42,1,248476,15,10,0,13,1,4,1,0,0,65,38,1
38,2,207202,11,9,2,6,0,4,1,0,0,48,38,1
34,2,223267,11,9,4,3,2,4,1,0,0,50,38,0
45,2,186473,11,9,0,0,4,4,0,0,0,40,38,0
67,2,105216,15,10,6,9,1,4,0,0,0,16,38,0
27,2,29904,9,13,4,12,1,4,0,0,0,40,38,0
40,1,26929,12,14,4,9,1,4,0,0,0,40,38,0
59,3,103948,11,9,2,11,0,4,1,0,0,60,38,1
55,2,144071,1,7,2,3,0,4,1,0,0,45,38,0
38,2,108140,9,13,4,3,1,4,1,2202,0,45,38,0
30,2,131699,11,9,0,13,1,4,1,0,0,40,38,0
28,2,96020,9,13,2,3,5,4,0,0,0,50,38,1
24,2,106085,11,9,4,7,3,2,1,0,1721,30,38,0
30,2,143766,11,9,4,7,1,4,1,0,0,30,38,0
31,2,344200,11,9,2,3,0,4,1,0,0,40,38,1
53,0,170354,15,10,2,0,0,4,1,0,0,40,38,1
35,2,110538,11,9,0,4,1,4,1,0,0,70,38,0
26,2,402998,9,13,2,9,0,4,1,0,0,58,38,1
51,4,94432,11,9,2,4,0,4,1,0,0,55,38,1
26,2,59306,9,13,4,11,1,4,1,0,0,40,38,0
47,2,111961,11,9,2,7,5,2,0,0,0,30,38,0
47,2,344157,1,7,0,5,1,4,1,0,0,40,38,0
24,2,304386,11,9,4,7,3,4,0,0,0,30,38,0
39,2,318416,0,6,5,7,3,2,0,0,0,12,38,0
68,2,186943,11,9,2,2,0,4,1,0,0,8,38,0
25,2,285367,11,9,0,7,1,4,1,0,0,50,38,0
39,2,191103,11,9,4,7,1,4,1,0,0,40,38,0
21,2,39943,15,10,4,11,3,4,0,0,0,20,38,0
18,1,466325,1,7,4,0,3,4,1,0,0,12,38,0
50,1,50178,15,10,2,2,0,4,1,4064,0,55,38,0
33,2,113364,11,9,0,0,3,4,1,0,0,40,38,0
62,2,141308,15,10,4,0,1,4,0,0,0,40,38,0
41,2,160785,8,11,2,3,0,4,1,0,0,40,38,1
48,4,179337,11,9,2,2,0,4,1,0,0,60,8,0
61,2,147393,14,15,2,3,0,4,1,0,0,20,38,0
37,2,167396,11,9,2,7,0,4,1,0,0,40,12,0
53,0,227836,15,10,0,4,1,4,1,0,0,40,38,0
21,2,141453,11,9,4,7,3,4,0,0,0,40,38,0
31,4,156033,11,9,0,7,1,4,1,0,0,35,38,0
27,2,221436,9,13,2,0,5,4,0,0,0,40,4,1
57,2,29375,11,9,5,11,1,0,0,0,0,35,38,0
53,2,29557,15,10,0,9,1,4,0,0,0,40,38,0
